filter,filter_label,d_p_mm,porosity,thickness_mm,U_mps,Cp_holes,top,Darcy_d_1pm2,Forch_f_1pm,Q_filter_Lpm,Q_top_Lpm,Q_holes_Lpm,V_face_mps,dp_filter_Pa,q_Pa,residence_ms,Re_particle
F1,coarse granules d_p=4 mm,4.0,0.45,18.0,1,0.6,"open, Cp=-0.6",31121399.176954735,5281.207133058984,0.731540829021568,-14.34847506121333,15.080015890234897,0.013428874165204795,0.1464458348934456,0.6,603.1778911882053,3.561248397402376
F1,coarse granules d_p=4 mm,4.0,0.45,18.0,1,0.6,capped,31121399.176954735,5281.207133058984,1.5095251039021855,0.0,1.5095251039365096,0.027710309343407118,0.3247611065645095,0.6,292.3099810838873,7.3485903231134895
F1,coarse granules d_p=4 mm,4.0,0.45,18.0,2,0.1,"open, Cp=-0.6",31121399.176954735,5281.207133058984,-0.7622493949137756,-22.402266742619307,21.640017347705815,-0.013992590434755894,-0.1530432267774106,2.4,inf,3.7107422147418943
F1,coarse granules d_p=4 mm,4.0,0.45,18.0,2,0.1,capped,31121399.176954735,5281.207133058984,1.050738570524988,0.0,1.0507385705256176,0.019288378015728247,0.21679179767801304,2.4,419.9419978909086,5.1151499710218555
F1,coarse granules d_p=4 mm,4.0,0.45,18.0,2,0.3,"open, Cp=-0.6",31121399.176954735,5281.207133058984,0.6599770087645587,-25.01230534291389,25.672282351678454,0.012115179154773082,0.13121182166388992,2.4,668.582766835008,3.212865190216066
F1,coarse granules d_p=4 mm,4.0,0.45,18.0,2,0.3,capped,31121399.176954735,5281.207133058984,2.716972606909497,0.0,2.7169726069095614,0.049875388769886904,0.6475868482124111,2.4,162.40474911125924,13.226622436213102
F1,coarse granules d_p=4 mm,4.0,0.45,18.0,2,0.6,"open, Cp=-0.6",31121399.176954735,5281.207133058984,2.386238162599834,-28.448704903174256,30.83494306577409,0.04380410599449659,0.5535878929023368,2.4,184.91417222434941,11.6165584957781
F1,coarse granules d_p=4 mm,4.0,0.45,18.0,2,0.6,capped,31121399.176954735,5281.207133058984,4.675259402523738,0.0,4.6752594025241825,0.08582360370801777,1.2903129029036953,2.4,94.37963042844454,22.759850707098632
F1,coarse granules d_p=4 mm,4.0,0.45,18.0,4,0.1,"open, Cp=-0.6",31121399.176954735,5281.207133058984,-2.4314734132302207,-45.02928050148798,42.597807088257746,-0.04463448820208907,-0.5661961067963165,9.6,inf,11.836770351935224
F1,coarse granules d_p=4 mm,4.0,0.45,18.0,4,0.1,capped,31121399.176954735,5281.207133058984,3.4225258312335156,0.0,3.4225258312335516,0.06282720921574532,0.8621670932739848,9.6,128.9250326587805,16.66135935003191
F1,coarse granules d_p=4 mm,4.0,0.45,18.0,4,0.3,"open, Cp=-0.6",31121399.176954735,5281.207133058984,2.1076834414089167,-49.817615536571225,51.92529897798014,0.0386906849103998,0.4776811496292784,9.6,209.35271677816107,10.260513125409892
F1,coarse granules d_p=4 mm,4.0,0.45,18.0,4,0.3,capped,31121399.176954735,5281.207133058984,7.694319974442918,0.0,7.694319974442918,0.1412444126485924,2.5700147792058092,9.6,57.34740120412631,37.45708180736152
F1,coarse granules d_p=4 mm,4.0,0.45,18.0,4,0.6,"open, Cp=-0.6",31121399.176954735,5281.207133058984,6.639466592679702,-56.38397604890552,63.02344264158523,0.12188049916014743,2.0830662410237397,9.6,66.45853976489575,32.321900329762855
F1,coarse granules d_p=4 mm,4.0,0.45,18.0,4,0.6,capped,31121399.176954735,5281.207133058984,12.181644431029031,0.0,12.181644431029019,0.22361809990612794,5.119482746970998,9.6,36.2224703787407,59.302037544166524
F1,coarse granules d_p=4 mm,4.0,0.45,18.0,6,0.1,"open, Cp=-0.6",31121399.176954735,5281.207133058984,-4.460950888335356,-67.7430319181506,63.282081029815814,-0.08188954841623453,-1.2127915049486748,21.599999999999998,inf,21.71656532585225
